"File","Offset","Expression","Value"
"PvfCode\PvfFileHelper.cs","10260","0x1C21DFE7 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_73758cb68bd841bd919ebc14c7dd65b6","[shoes]"
"PvfCode\PvfFileHelper.cs","10278","0x67BC722F ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_da16609e2e45436cb9599265ac249e45","[shoulder]"
"PvfCode\PvfFileHelper.cs","10302","0x1C1E143B ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_70c8fd8404cf43c49abc052e4d3493da","[support]"
"PvfCode\PvfFileHelper.cs","10324","0x129C262C ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_5af5ce3e732a4544805a6d53df0b38f3","[magic stone]"
"PvfCode\PvfFileHelper.cs","10354","-491056111 ^ -1771891894 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_bb6682a830894276b8bd5aef887f12e5","[artifact red]"
"PvfCode\PvfFileHelper.cs","10386","0x785FC3C9 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_ee9019ee278a483f841ec956772ff02e","[artifact blue]"
"PvfCode\PvfFileHelper.cs","10420","0x53B0F8AB ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_6337ac5176b94e4fbc82458203a33980","[artifact green]"
"PvfCode\PvfFileHelper.cs","10456","- -265447410 ^ 0x4B2834A1 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_951adc67b6d2421c9c5fe30b42d4e38a","[human]"
"PvfCode\PvfFileHelper.cs","10474","0x73AE81DC ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_d0bedb8ed954407788e10a44ffb71f41","[beast]"
"PvfCode\PvfFileHelper.cs","10492","- -440750154 ^ 0x200F197C ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_a42832252e5045a78f8c39de3ab569ac","[plant]"
"PvfCode\PvfFileHelper.cs","10510","0x4D183780 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_ae8e5535a56e41c088957a236c4dbbbb","[devil]"
"PvfCode\PvfFileHelper.cs","10528","0x3FED3190 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_0749d7c4b9b54770bbb31347d356f299","[angel]"
"PvfCode\PvfFileHelper.cs","10546","0x1D484C1A ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_de1f8a36425541afa677302f17d6b50a","[insect]"
"PvfCode\PvfFileHelper.cs","10566","0x4CE99320 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_be9ee334797b4b96b06bf02729756884","[hybrid]"
"PvfCode\PvfFileHelper.cs","10586","0x6854E556 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_41ad5cab4cce48768ab95608091291f1","[undead]"
"PvfCode\PvfFileHelper.cs","10606","0x35B4D954 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_0d6928e3391c40eba26b7c2395e7588c","[spirit]"
"PvfCode\PvfFileHelper.cs","10626","0x394B06D9 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_043dbbb5c70a4a1fade9fef173522ca3","[dragon]"
"PvfCode\PvfFileHelper.cs","10646","0x58FC217B ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_65f6650189a24507afbf9f6fb93e3d47","[machine]"
"PvfCode\PvfOptions.cs","1412","0x44FA7E0F ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_951adc67b6d2421c9c5fe30b42d4e38a","n_string.lst"
"PvfCode\PvfOptions.cs","1440","0x73AEAC96 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_d0bedb8ed954407788e10a44ffb71f41","[aurora avatar]"
"PvfCode\PvfOptions.cs","1474","0x785FEE99 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_ee9019ee278a483f841ec956772ff02e","[waist avatar]"
"PvfCode\PvfOptions.cs","1506","0x43FEBB92 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_76a5329ba89c419bb504977e60bee020","[hat avatar]"
"PvfCode\PvfOptions.cs","1534","0x1C21F20D ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_73758cb68bd841bd919ebc14c7dd65b6","[coat avatar]"
"PvfCode\PvfOptions.cs","1564","0x67BC5C15 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_da16609e2e45436cb9599265ac249e45","[face avatar]"
"PvfCode\PvfOptions.cs","1594","0x35B4F600 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_0d6928e3391c40eba26b7c2395e7588c","[hair avatar]"
"PvfCode\PvfOptions.cs","1624","0x58FC0EB5 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_65f6650189a24507afbf9f6fb93e3d47","[breast avatar]"
"PvfCode\PvfOptions.cs","1658","0x688B0427 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_fe79ec19ea654f38b817b93aa0f16bb8","[pants avatar]"
"PvfCode\PvfOptions.cs","1690","0x73AEAFAC ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_d0bedb8ed954407788e10a44ffb71f41","[shoes avatar]"
"PvfCode\PvfOptions.cs","1722","- -265447410 ^ 0x4C2CDF38 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_76a5329ba89c419bb504977e60bee020","[skin avatar]"
"PvfCode\PvfOptions.cs","1752","0x65C0A100 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_0fdeeb58c74b4bbc8c8b08ea297bbe71","n_quest/dailyrandomquest.lst"
"PvfCode\PvfOptions.cs","1812","0x57671E5 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_6f35923f7e3c448e89885f2a3e304f16","n_quest/epicquest.lst"
"PvfCode\PvfOptions.cs","1858","0x1C21F0B1 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_73758cb68bd841bd919ebc14c7dd65b6","n_quest/trainingquest.lst"
"PvfCode\PvfOptions.cs","1912","0x43FEB908 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_76a5329ba89c419bb504977e60bee020","SavePvfPackTrimmableStringBinFile"
"PvfCode\PvfOptions.cs","1982","0x199F236C ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_ae5b1488c73c49aeb10614e5c153f865","SavePvfPackTrimmableStringViewFile"
"PvfCode\PvfOptions.cs","2054","- -971443473 ^ 0x51E28FE2 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_46a7eabf2bd948528e76daeb47e51566","NotPromptSavePvfPackOptionsDialog"
"PvfCode\PvfOptions.cs","2124","0x43FEB63C ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_76a5329ba89c419bb504977e60bee020","[SHADOW]"
"PvfCode\PvfOptions.cs","2124","- -1550668123 ^ 0x3439951B ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_41ad5cab4cce48768ab95608091291f1","[SHADOW]"
"PvfCode\PvfOptions.cs","2124","0x509E18D9 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_79ee40d8c1904975a8b7f8abe878f623","[SHADOW]"
"PvfCode\PvfOptions.cs","2144","0x73AEA156 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_d0bedb8ed954407788e10a44ffb71f41","[FRAME MAX]"
"PvfCode\PvfOptions.cs","2170","0x66B34FE8 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_92f741ef5b364ad3b7d2745060db6ed7","[LOOP]"
"PvfCode\PvfOptions.cs","2186","0x266BA28A ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_f4ab16c1a26b4e079612d99382e8f0cd","[COORD]"
"PvfCode\PvfOptions.cs","2204","0x67BC5295 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_da16609e2e45436cb9599265ac249e45","[SPECTRUM]"
"PvfCode\PvfOptions.cs","2228","0x43FEB6C4 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_76a5329ba89c419bb504977e60bee020","[SPECTRUM TERM]"
"PvfCode\PvfOptions.cs","2262","0x65C0AF0E ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_0fdeeb58c74b4bbc8c8b08ea297bbe71","[SPECTRUM LIFE TIME]"
"PvfCode\PvfOptions.cs","2306","0x65C0AEDA ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_0fdeeb58c74b4bbc8c8b08ea297bbe71","[SPECTRUM COLOR]"
"PvfCode\PvfOptions.cs","2342","- -265447410 ^ 0x42AE4D13 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_e7a16d566a7344fa9fc075b01f65053f","[SPECTRUM EFFECT]"
"PvfCode\PvfOptions.cs","2380","0x4337F6AE ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_65201c1aa71149eca034db0cff153bd8","[OPERATION]"
"PvfCode\PvfOptions.cs","2406","0x6854C56A ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_41ad5cab4cce48768ab95608091291f1","[IMAGE]"
"PvfCode\PvfOptions.cs","2406","- -931219739 ^ 0x175C0402 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_da86af125ef44472bcb7ee017043046c","[IMAGE]"
"PvfCode\PvfOptions.cs","2424","0x74C42222 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_946c564fa5bd4978b05e48a363369447","[IMAGE POS]"
"PvfCode\PvfOptions.cs","2424","- -931219739 ^ 0x41E2725E ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_0b91fa1ff6e949e39fbbaf40993e22f1","[IMAGE POS]"
"PvfCode\PvfOptions.cs","2450","0x58FC017F ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_65f6650189a24507afbf9f6fb93e3d47","[INTERPOLATION]"
"PvfCode\PvfOptions.cs","2450","0x20DD4DED ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_da86af125ef44472bcb7ee017043046c","[INTERPOLATION]"
"PvfCode\PvfOptions.cs","2484","0x2061AE12 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_3fb7d066d8c041df8004697423b599db","[GRAPHIC EFFECT]"
"PvfCode\PvfOptions.cs","2484","0x43FEB7C4 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_76a5329ba89c419bb504977e60bee020","[GRAPHIC EFFECT]"
"PvfCode\PvfOptions.cs","2520","0x4201F90 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_e5cd12d216b1498fb26aa29e2d96165a","[DELAY]"
"PvfCode\PvfOptions.cs","2520","0x4D7C2A1F ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_e7a16d566a7344fa9fc075b01f65053f","[DELAY]"
"PvfCode\PvfOptions.cs","2538","0x6854C5E6 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_41ad5cab4cce48768ab95608091291f1","[IMAGE ROTATE]"
"PvfCode\PvfOptions.cs","2538","0x65C0AE32 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_0fdeeb58c74b4bbc8c8b08ea297bbe71","[IMAGE ROTATE]"
"PvfCode\PvfOptions.cs","2570","-1003077614 ^ -2016873368 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_76a5329ba89c419bb504977e60bee020","[ATTACK BOX]"
"PvfCode\PvfOptions.cs","2570","0x317FC4EE ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_c8a3a7f5afbc4fc4b6ff1911680fdf15","[ATTACK BOX]"
"PvfCode\PvfOptions.cs","2598","0x74D8250F ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_bb6682a830894276b8bd5aef887f12e5","[IMAGE RATE]"
"PvfCode\PvfOptions.cs","2598","0x4D1814A8 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_ae8e5535a56e41c088957a236c4dbbbb","[IMAGE RATE]"
"PvfCode\PvfOptions.cs","2626","- -653001974 ^ 0x5234219D ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_bb6682a830894276b8bd5aef887f12e5","[RGBA]"
"PvfCode\PvfOptions.cs","2626","0x24C1D0B3 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_b44dc61355f746e296ab2869249a148a","[RGBA]"
"PvfCode\PvfOptions.cs","2642","- -931219739 ^ 0x7B68F92F ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_be9ee334797b4b96b06bf02729756884","[SET FLAG]"
"PvfCode\PvfOptions.cs","2642","0x666DA461 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_419fccdd318844b8972d6f6aa35cd856","[SET FLAG]"
"PvfCode\PvfOptions.cs","2666","0x76633857 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_0b91fa1ff6e949e39fbbaf40993e22f1","[DAMAGE TYPE]"
"PvfCode\PvfOptions.cs","2666","0x6540A2A4 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_b78a16215383430bb9c82d017daba94e","[DAMAGE TYPE]"
"PvfCode\PvfOptions.cs","2696","0x4D7C294F ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_e7a16d566a7344fa9fc075b01f65053f","[DAMAGE BOX]"
"PvfCode\PvfOptions.cs","2696","0x4D181406 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_ae8e5535a56e41c088957a236c4dbbbb","[DAMAGE BOX]"
"PvfCode\PvfOptions.cs","2724","0x4201CEC ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_e5cd12d216b1498fb26aa29e2d96165a","[LOOP START]"
"PvfCode\PvfOptions.cs","2724","0x688B08F9 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_fe79ec19ea654f38b817b93aa0f16bb8","[LOOP START]"
"PvfCode\PvfOptions.cs","2752","0x317FC424 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_c8a3a7f5afbc4fc4b6ff1911680fdf15","[LOOP END]"
"PvfCode\PvfOptions.cs","2752","0x785FE19B ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_ee9019ee278a483f841ec956772ff02e","[LOOP END]"
"PvfCode\PvfOptions.cs","2776","0x3A4A6B12 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_a42832252e5045a78f8c39de3ab569ac","[PLAY SOUND]"
"PvfCode\PvfOptions.cs","2776","0x2965D8A8 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_c8a6e237ba5e4929b4e63ed86132c747","[PLAY SOUND]"
"PvfCode\PvfOptions.cs","2804","0x2061AD52 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_3fb7d066d8c041df8004697423b599db","[FLIP TYPE]"
"PvfCode\PvfOptions.cs","2804","0x2F9AA2AE ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_ffdf07cd419c4048ae81f7fe42516fc1","[FLIP TYPE]"
"PvfCode\PvfOptions.cs","2830","0x4AAC6D78 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_462d5774e5b343638785f870c8a2368d","[CLIP]"
"PvfCode\PvfOptions.cs","2830","0x3FED13BE ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_0749d7c4b9b54770bbb31347d356f299","[CLIP]"
"PvfCode\PvfOptions.cs","2846","0x6854C712 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_41ad5cab4cce48768ab95608091291f1","[PRELOAD]"
"PvfCode\PvfOptions.cs","2846","-2058136330 ^ -2145048295 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_6f35923f7e3c448e89885f2a3e304f16","[PRELOAD]"
"PvfCode\PvfOptions.cs","2868","0x4AAC6D42 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_462d5774e5b343638785f870c8a2368d","town/town.lst"
"PvfCode\PvfOptions.cs","2898","0x74D8247B ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_bb6682a830894276b8bd5aef887f12e5","aura/aura.lst"
"PvfCode\PvfOptions.cs","2928","0x53B0DB6F ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_6337ac5176b94e4fbc82458203a33980","region/region.lst"
"PvfCode\PvfOptions.cs","2966","0x1C21FC65 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_73758cb68bd841bd919ebc14c7dd65b6","stagemap/stagemap.lst"
"PvfCode\PvfOptions.cs","3012","0x666DA5F7 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_419fccdd318844b8972d6f6aa35cd856","worldmap/worldmap.lst"
"PvfCode\PvfOptions.cs","3058","0x41D93EE2 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_0149495e7a594d8d937b630d3ae072b3","appendage/appendage.lst"
"PvfCode\PvfOptions.cs","3108","0x199F28F6 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_ae5b1488c73c49aeb10614e5c153f865","character/character.lst"
"PvfCode\PvfOptions.cs","3158","0x6540A498 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_b78a16215383430bb9c82d017daba94e","equipment/equipment.lst"
"PvfCode\PvfOptions.cs","3208","0x1C21FB7B ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_73758cb68bd841bd919ebc14c7dd65b6","pet/pet.lst"
"PvfCode\PvfOptions.cs","3234","0x28E20D59 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_e9f521b2cedb42298066f13a8308d8df","stackable/stackable.lst"
"PvfCode\PvfOptions.cs","3284","- -1680247538 ^ 0x17882F10 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_d0bedb8ed954407788e10a44ffb71f41","aicharacter/aicharacter.lst"
"PvfCode\PvfOptions.cs","3342","0x24C1D7FF ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_b44dc61355f746e296ab2869249a148a","dungeon/dungeon.lst"
"PvfCode\PvfOptions.cs","3384","- -931219739 ^ 0x13409ED2 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_b44dc61355f746e296ab2869249a148a","chatemoticon/chatemoticon.lst"
"PvfCode\PvfOptions.cs","3446","0x7FC4460E ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_5bc082d3f4be4b0381caca1c5291fbbd","monster/monster.lst"
"PvfCode\PvfOptions.cs","3488","0x27E30C83 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_6933bc0b4bde451e837cb2abeda63ddf","creature/creature.lst"
"PvfCode\PvfOptions.cs","3534","0x394B2295 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_043dbbb5c70a4a1fade9fef173522ca3","cashshop/cashshop.lst"
"PvfCode\PvfOptions.cs","3580","0x4D181372 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_ae8e5535a56e41c088957a236c4dbbbb","map/map.lst"
"PvfCode\PvfOptions.cs","3606","0x6540A6D8 ^ _003CModule_003E_007Bca6a0dd5_002Dc5c4_002D415b_002Db834_002D43407116930c_007D.m_85a9146d95c445febccf19a89589f9ed.m_b78a16215383430bb9c82d017daba94e","npc/npc.lst"
